ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2
0.03,0.00,0.99,-0.09,0.10,-0.05,33.34,22.71,-53.25,0.00,0.00,1.00,-0.09,0.01,0.05,85.80,7.15,-19.92
0.03,0.01,1.00,-0.06,0.08,-0.02,33.34,22.71,-53.25,0.00,0.00,1.00,-0.03,0.03,0.08,85.80,-3.64,-26.00
0.03,0.00,1.00,-0.05,0.12,0.04,33.34,29.41,-40.28,0.00,0.00,1.00,-0.04,0.00,0.07,85.80,-3.64,-26.00
0.03,0.00,1.00,0.07,0.14,0.09,33.34,29.41,-40.28,0.00,0.00,1.00,-0.05,0.02,0.02,85.80,-3.64,-26.00
0.03,0.01,1.00,-0.09,0.11,0.06,33.34,29.41,-40.28,-0.00,0.00,1.00,-0.10,0.04,-0.03,85.80,-3.64,-26.00
0.03,0.01,1.00,-0.02,0.08,0.05,39.63,27.74,-50.01,0.00,0.00,1.00,-0.01,0.06,0.02,69.07,17.93,-16.87
0.03,0.00,1.00,0.03,0.14,-0.02,39.63,27.74,-50.01,0.00,0.00,1.00,-0.11,0.00,0.05,69.07,17.93,-16.87
0.03,0.00,1.00,0.02,0.06,0.08,39.63,27.74,-50.01,0.00,0.00,1.00,-0.01,0.03,0.11,69.07,17.93,-16.87
0.03,0.00,1.00,-0.08,0.11,0.02,39.63,27.74,-50.01,0.00,0.00,1.00,-0.11,0.05,0.05,100.43,12.54,-27.53
0.03,0.01,1.00,-0.06,0.14,-0.01,44.66,17.68,-43.52,0.00,0.00,1.00,-0.19,0.07,0.04,100.43,12.54,-27.53
0.03,0.00,1.00,-0.10,0.09,0.02,44.66,17.68,-43.52,0.00,0.00,1.00,-0.04,0.02,0.02,100.43,12.54,-27.53
0.03,0.01,1.00,0.00,0.18,-0.02,44.66,17.68,-43.52,0.00,0.00,1.00,-0.07,0.08,0.05,71.16,5.35,-21.44
0.03,0.01,1.00,-0.02,0.13,-0.01,34.60,24.38,-75.94,0.00,0.00,1.00,-0.04,0.20,0.12,71.16,5.35,-21.44
0.04,0.00,1.00,0.06,0.13,0.07,34.60,24.38,-75.94,0.00,0.00,1.00,-0.06,0.07,0.04,71.16,5.35,-21.44
0.03,0.00,1.00,0.04,0.17,0.00,34.60,24.38,-75.94,0.00,0.00,1.00,-0.06,0.14,-0.01,106.71,7.15,-32.09
0.03,0.01,1.00,0.08,0.09,0.02,28.31,32.76,-40.28,0.00,0.00,1.00,-0.11,-0.02,0.02,106.71,7.15,-32.09
0.03,0.00,1.00,0.05,0.13,0.02,28.31,32.76,-40.28,0.00,0.00,1.00,-0.12,-0.06,0.04,106.71,7.15,-32.09
0.03,0.00,1.00,-0.10,0.13,0.01,28.31,32.76,-40.28,0.00,0.00,1.00,0.06,-0.02,0.11,108.80,19.73,-21.44
0.03,0.00,1.00,0.02,0.08,0.02,28.31,32.76,-40.28,0.00,0.00,1.00,-0.14,0.12,0.08,108.80,19.73,-21.44
0.03,0.01,1.00,-0.02,0.04,0.05,28.31,32.76,-40.28,0.00,0.00,1.00,-0.07,-0.07,0.09,108.80,19.73,-21.44
0.03,0.00,1.00,-0.01,0.12,0.05,28.31,32.76,-40.28,0.00,0.00,1.00,-0.15,0.11,-0.07,108.80,19.73,-21.44
0.03,0.01,1.01,-0.01,0.11,-0.02,29.57,31.09,-62.97,0.00,0.00,1.00,-0.15,0.05,0.02,106.71,21.53,-16.87
0.03,0.01,1.00,0.02,0.08,-0.04,29.57,31.09,-62.97,0.00,0.00,1.00,-0.17,0.06,0.05,106.71,21.53,-16.87
0.03,0.00,1.00,-0.06,0.11,-0.05,29.57,31.09,-62.97,0.00,0.00,1.00,-0.12,0.02,0.05,106.71,21.53,-16.87
0.03,0.01,1.00,-0.02,0.06,-0.02,29.57,31.09,-62.97,0.00,0.00,1.00,-0.10,0.01,-0.02,92.07,12.54,-24.48
0.03,0.00,1.00,0.08,0.11,-0.03,38.37,12.65,-66.21,0.00,0.00,0.99,-0.12,0.04,0.02,92.07,12.54,-24.48
0.03,0.00,1.00,0.00,0.17,-0.01,38.37,12.65,-66.21,0.00,0.00,1.00,-0.14,0.02,0.00,92.07,12.54,-24.48
0.03,0.00,1.00,-0.08,0.21,-0.03,38.37,12.65,-66.21,0.00,0.00,1.00,-0.11,0.01,-0.08,81.62,25.13,-19.92
0.03,0.00,1.00,0.08,0.14,0.05,37.11,37.79,-62.97,0.00,0.00,1.00,-0.05,0.06,0.03,81.62,25.13,-19.92
0.03,0.01,1.00,0.10,0.19,-0.10,37.11,37.79,-62.97,0.00,0.00,1.00,-0.12,0.10,0.02,81.62,25.13,-19.92
0.03,0.00,1.00,-0.02,0.17,-0.05,37.11,37.79,-62.97,0.00,0.00,1.00,-0.14,0.02,0.08,96.25,16.14,-21.44
0.03,0.00,1.00,-0.02,0.08,0.09,38.37,36.12,-72.70,0.00,0.00,1.00,-0.07,0.03,0.03,96.25,16.14,-21.44
0.03,0.00,1.00,0.11,0.10,0.02,38.37,36.12,-72.70,0.00,0.00,1.00,-0.05,0.01,0.13,96.25,16.14,-21.44
0.03,0.00,1.00,0.02,0.12,-0.03,38.37,36.12,-72.70,0.00,0.00,1.00,-0.07,0.01,0.02,96.25,16.14,-21.44
0.03,0.01,1.00,0.00,0.17,0.00,34.60,21.03,-62.97,0.00,0.00,1.00,-0.10,0.11,0.02,85.80,3.55,-16.87
0.03,0.01,1.00,-0.03,0.19,-0.01,34.60,21.03,-62.97,0.00,-0.00,1.00,0.01,0.11,0.02,85.80,3.55,-16.87
0.03,0.00,1.00,0.02,0.23,0.03,34.60,21.03,-62.97,0.00,0.00,1.00,-0.14,-0.02,0.02,89.98,10.74,-26.00
0.03,0.00,1.00,-0.08,0.18,-0.08,35.86,26.06,-33.80,0.00,0.00,1.00,-0.18,-0.02,0.02,89.98,10.74,-26.00
0.03,0.00,1.00,-0.02,0.19,0.04,35.86,26.06,-33.80,0.00,0.00,1.00,0.02,0.02,0.05,89.98,10.74,-26.00
0.03,0.00,1.00,-0.05,0.08,0.05,35.86,26.06,-33.80,0.00,0.00,1.00,-0.07,0.02,-0.05,89.98,10.74,-26.00
0.03,0.00,1.00,-0.04,0.20,-0.01,29.57,31.09,-37.04,0.00,0.00,1.00,-0.15,-0.02,0.05,92.07,19.73,-15.35
0.03,0.01,1.00,0.02,0.16,-0.03,29.57,31.09,-37.04,0.00,0.00,1.00,-0.06,0.04,0.01,92.07,19.73,-15.35
0.03,0.00,1.00,0.07,0.15,-0.07,29.57,31.09,-37.04,0.00,0.00,1.00,-0.13,0.02,0.09,92.07,19.73,-15.35
0.03,0.00,1.00,-0.01,0.05,-0.02,29.57,21.03,-43.52,0.00,0.00,1.00,-0.14,-0.02,0.06,92.07,23.33,-15.35
0.03,0.00,1.00,0.03,0.08,0.02,29.57,21.03,-43.52,0.00,0.00,1.00,-0.03,0.10,0.10,92.07,23.33,-15.35
0.03,0.01,1.00,0.02,0.23,-0.05,29.57,21.03,-43.52,0.00,0.00,1.00,-0.11,0.02,0.02,92.07,23.33,-15.35
0.03,0.00,1.00,-0.02,0.04,0.02,29.57,21.03,-43.52,0.00,0.00,1.00,-0.07,0.09,0.05,92.07,16.14,-18.39
0.03,0.00,1.00,-0.04,0.12,-0.05,47.17,17.68,-69.45,0.00,0.00,1.00,-0.11,0.12,0.08,92.07,16.14,-18.39
0.03,0.00,1.00,-0.04,0.07,0.00,47.17,17.68,-69.45,0.00,0.00,1.00,-0.11,-0.02,0.10,92.07,16.14,-18.39
0.03,0.00,1.00,0.05,0.12,0.08,47.17,17.68,-69.45,0.00,0.00,1.00,-0.10,0.14,0.08,94.16,21.53,-19.92
0.03,0.00,1.00,-0.08,0.12,0.05,38.37,36.12,-46.76,0.00,0.00,1.00,-0.11,0.15,0.11,94.16,21.53,-19.92
0.03,0.00,1.00,0.01,0.10,0.03,38.37,36.12,-46.76,0.00,0.00,1.00,-0.17,0.05,0.08,94.16,21.53,-19.92
0.03,0.00,1.00,-0.01,0.15,0.00,38.37,36.12,-46.76,0.00,0.00,1.00,-0.12,0.09,0.08,100.43,8.94,-27.53
0.03,0.00,1.00,-0.05,0.11,-0.13,43.40,22.71,-66.21,0.00,0.00,1.00,-0.08,0.07,0.05,100.43,8.94,-27.53
0.03,0.00,1.00,-0.05,0.11,0.07,43.40,22.71,-66.21,0.00,0.00,1.00,0.00,-0.02,0.06,100.43,8.94,-27.53
0.03,0.00,1.00,0.02,0.08,-0.02,43.40,22.71,-66.21,0.00,0.00,1.00,-0.09,0.05,0.06,100.43,8.94,-27.53
0.03,0.00,1.01,-0.05,0.18,0.05,39.63,14.33,-43.52,0.00,0.00,1.00,-0.13,-0.02,-0.04,85.80,17.93,-19.92
0.03,0.01,1.00,-0.05,0.08,0.04,39.63,14.33,-43.52,0.00,0.00,1.00,-0.15,0.10,0.11,85.80,17.93,-19.92
0.03,0.00,1.00,0.05,0.16,0.02,39.63,14.33,-43.52,0.00,0.00,1.00,-0.10,0.07,-0.05,85.80,17.93,-19.92
0.03,0.00,1.00,0.10,0.11,0.01,40.89,39.47,-79.18,0.00,0.00,1.00,-0.14,0.05,0.02,96.25,-5.44,-24.48
0.03,0.00,1.00,-0.02,0.12,0.05,40.89,39.47,-79.18,0.00,-0.00,1.00,-0.02,0.01,0.01,96.25,-5.44,-24.48
0.03,0.00,0.99,-0.02,0.11,-0.02,40.89,39.47,-79.18,0.00,0.00,0.99,-0.11,0.10,0.01,96.25,-5.44,-24.48
0.03,0.00,1.01,-0.24,-0.30,0.01,40.89,39.47,-79.18,0.00,0.00,1.00,-0.07,-0.07,0.10,106.71,10.74,-13.83
0.03,0.00,0.99,0.03,0.26,0.06,43.40,16.00,-53.25,0.00,0.00,1.00,-0.11,0.04,0.05,106.71,10.74,-13.83
0.03,0.00,1.00,-0.08,0.17,-0.02,43.40,16.00,-53.25,0.00,0.00,1.00,-0.12,0.03,0.08,106.71,10.74,-13.83
0.03,0.00,1.00,0.05,0.12,0.06,43.40,16.00,-53.25,0.00,0.00,1.00,-0.11,0.05,0.05,94.16,10.74,-22.96
0.03,0.00,1.00,0.03,0.20,-0.04,37.11,24.38,-88.90,0.00,0.00,1.00,-0.12,-0.01,0.02,94.16,10.74,-22.96
0.03,0.00,1.00,-0.06,0.08,0.01,37.11,24.38,-88.90,0.00,0.00,1.00,-0.11,-0.01,0.03,94.16,10.74,-22.96
0.03,0.01,1.00,-0.01,0.05,-0.03,37.11,24.38,-88.90,0.00,0.00,1.00,-0.08,0.06,0.02,94.16,10.74,-22.96
0.03,0.00,1.00,0.02,0.10,0.08,29.57,10.97,-37.04,0.00,0.00,1.00,-0.07,0.03,0.05,75.34,19.73,-24.48
0.03,0.00,1.00,-0.03,0.11,-0.02,29.57,10.97,-37.04,0.00,0.00,1.00,-0.10,0.09,0.07,75.34,19.73,-24.48
0.03,0.00,1.00,-0.09,0.07,0.00,29.57,10.97,-37.04,0.00,0.00,1.00,-0.13,0.05,0.03,75.34,19.73,-24.48
0.03,0.00,1.00,0.01,0.08,-0.04,32.09,31.09,-75.94,0.00,0.00,1.00,-0.05,0.05,0.14,94.16,25.13,-29.05
0.03,0.00,1.00,-0.01,0.13,0.01,32.09,31.09,-75.94,0.00,0.00,1.00,-0.05,-0.02,0.08,94.16,25.13,-29.05
0.03,0.00,1.00,0.05,0.08,0.00,32.09,31.09,-75.94,0.00,0.00,1.00,-0.10,0.06,-0.05,94.16,25.13,-29.05
0.03,0.01,1.00,0.01,0.14,0.04,32.09,31.09,-75.94,0.00,0.00,1.00,-0.08,-0.02,0.02,96.25,16.14,-30.57
0.03,0.01,1.00,0.01,0.15,0.01,37.11,34.44,-88.90,0.00,-0.00,1.00,-0.12,0.04,-0.04,96.25,16.14,-30.57
0.03,0.00,1.00,0.05,0.17,0.04,37.11,34.44,-88.90,0.00,0.00,1.00,-0.02,0.08,-0.03,96.25,16.14,-30.57
0.03,0.00,1.00,0.03,0.15,-0.03,37.11,34.44,-88.90,0.00,0.00,1.00,-0.20,0.06,0.11,94.16,14.34,-35.14
0.03,0.01,1.00,0.00,0.09,0.05,33.34,32.76,-40.28,0.00,0.00,1.00,-0.14,0.05,0.03,94.16,14.34,-35.14
0.03,0.00,1.00,-0.05,0.17,0.05,33.34,32.76,-40.28,0.00,0.00,1.00,-0.17,0.07,0.02,94.16,14.34,-35.14
0.03,0.00,1.00,-0.12,0.14,0.00,33.34,32.76,-40.28,0.00,-0.00,1.00,-0.10,-0.02,-0.08,87.89,34.12,-21.44
0.03,0.00,1.00,0.11,0.08,0.05,40.89,29.41,-79.18,0.01,0.00,1.00,-0.13,-0.02,0.03,87.89,34.12,-21.44
0.03,0.00,1.00,-0.05,0.15,-0.04,40.89,29.41,-79.18,0.00,0.00,1.00,-0.20,0.05,-0.02,87.89,34.12,-21.44
0.03,0.00,1.00,0.01,0.08,0.02,40.89,29.41,-79.18,0.00,0.00,1.00,-0.19,0.07,0.05,87.89,34.12,-21.44
0.03,0.00,1.00,0.07,0.17,-0.08,38.37,19.36,-20.83,0.00,0.00,1.00,-0.11,0.04,0.05,85.80,10.74,-13.83
0.03,0.01,1.00,-0.02,0.12,0.14,38.37,19.36,-20.83,0.00,0.00,1.00,-0.17,0.03,0.11,85.80,10.74,-13.83
0.03,0.00,1.00,0.01,0.17,0.05,38.37,19.36,-20.83,0.00,0.00,1.00,-0.08,0.09,0.01,85.80,10.74,-13.83
0.03,0.00,1.00,-0.02,0.08,0.01,42.14,17.68,-50.01,0.00,0.00,1.00,-0.11,-0.04,0.04,92.07,12.54,-21.44
0.03,0.00,1.00,-0.08,0.08,0.02,42.14,17.68,-50.01,0.00,-0.00,1.00,-0.20,0.07,0.08,92.07,12.54,-21.44
0.03,0.00,1.00,0.09,0.16,-0.02,42.14,17.68,-50.01,0.00,0.00,1.00,-0.08,0.02,0.02,92.07,12.54,-21.44
0.03,0.00,1.00,0.07,0.07,-0.05,42.14,17.68,-50.01,0.00,0.00,1.00,-0.15,0.04,0.03,79.52,16.14,-30.57
0.03,0.00,1.00,0.10,0.13,-0.02,44.66,14.33,-50.01,0.00,-0.00,1.00,-0.18,0.02,0.06,79.52,16.14,-30.57
0.03,0.01,1.00,0.04,0.07,0.02,44.66,14.33,-50.01,0.00,0.00,1.00,-0.21,0.04,0.05,79.52,16.14,-30.57
0.03,0.00,1.00,-0.02,0.08,-0.11,44.66,14.33,-50.01,0.00,0.00,1.00,-0.16,0.05,-0.03,106.71,7.15,-22.96
0.03,0.00,1.00,0.00,0.13,0.04,35.86,22.71,-46.76,0.00,0.00,1.00,-0.11,0.12,0.02,106.71,7.15,-22.96
0.03,0.00,1.00,0.00,0.11,-0.02,35.86,22.71,-46.76,0.00,0.00,1.00,-0.06,0.03,-0.02,106.71,7.15,-22.96
0.03,0.00,1.00,-0.09,0.11,-0.04,35.86,22.71,-46.76,0.00,0.00,1.00,-0.13,-0.08,0.01,89.98,7.15,-13.83
0.03,0.00,1.00,-0.05,0.16,0.00,37.11,17.68,-56.49,0.00,0.00,1.00,-0.17,0.08,0.03,89.98,7.15,-13.83
0.03,0.00,1.00,-0.11,0.10,0.02,37.11,17.68,-56.49,0.00,0.00,1.00,-0.11,-0.06,0.10,89.98,7.15,-13.83
0.03,0.00,1.00,0.00,0.14,-0.06,37.11,17.68,-56.49,0.00,0.00,1.00,-0.01,0.05,-0.08,89.98,7.15,-13.83
0.03,0.01,1.01,0.03,0.06,0.02,39.63,17.68,-56.49,0.00,0.00,1.00,-0.11,0.03,-0.05,89.98,28.72,-29.05
0.03,0.00,1.00,0.03,0.08,-0.01,39.63,17.68,-56.49,0.00,0.00,1.00,-0.08,-0.05,-0.06,89.98,28.72,-29.05
0.03,0.00,1.00,0.06,0.14,0.06,39.63,17.68,-56.49,0.00,0.00,1.00,-0.09,0.02,-0.02,89.98,28.72,-29.05
0.03,0.01,1.00,0.04,0.09,0.02,39.63,17.68,-56.49,0.00,0.00,1.00,-0.09,0.00,-0.03,100.43,12.54,-24.48
0.03,0.00,1.00,-0.05,0.05,0.02,43.40,32.76,-59.73,0.00,0.00,1.00,-0.11,0.08,0.11,100.43,12.54,-24.48
0.03,0.00,1.00,0.05,0.00,0.05,43.40,32.76,-59.73,0.00,0.00,1.00,-0.05,0.00,0.02,100.43,12.54,-24.48
0.03,0.00,1.00,0.07,0.15,0.02,43.40,32.76,-59.73,0.00,0.00,1.00,-0.11,0.05,0.09,83.71,-1.84,-18.39
0.03,0.00,1.00,-0.02,0.11,-0.07,45.91,29.41,-40.28,0.00,0.00,1.00,-0.05,0.01,-0.04,83.71,-1.84,-18.39
0.03,0.00,1.00,0.02,0.12,0.01,45.91,29.41,-40.28,0.00,0.00,1.00,-0.09,0.05,0.10,83.71,-1.84,-18.39
0.03,0.00,1.00,-0.02,0.13,-0.05,45.91,29.41,-40.28,0.00,0.00,1.00,0.02,-0.04,0.01,98.34,14.34,-26.00
0.03,0.00,1.00,-0.02,0.13,-0.03,40.89,16.00,-66.21,0.00,0.00,1.00,-0.07,-0.06,-0.02,98.34,14.34,-26.00
0.03,0.00,1.00,0.00,0.04,-0.02,40.89,16.00,-66.21,0.00,0.00,1.00,-0.08,0.08,0.02,98.34,14.34,-26.00
0.03,0.00,1.00,0.05,0.14,-0.05,40.89,16.00,-66.21,0.00,0.00,1.00,-0.14,0.02,0.04,98.34,14.34,-26.00
0.03,0.00,1.00,-0.08,0.18,0.06,43.40,29.41,-59.73,0.00,0.00,1.00,-0.12,0.03,-0.04,100.43,5.35,-24.48
0.03,0.00,1.00,-0.08,0.14,0.01,43.40,29.41,-59.73,0.00,0.00,1.00,-0.17,0.08,-0.01,100.43,5.35,-24.48
0.03,0.00,1.00,-0.05,0.11,0.00,43.40,29.41,-59.73,0.01,0.00,1.00,-0.10,0.13,0.01,100.43,5.35,-24.48
0.03,0.00,1.00,0.06,0.11,-0.08,33.34,22.71,-66.21,0.00,0.00,1.00,-0.10,0.01,0.04,104.62,-1.84,-21.44
0.03,0.00,1.00,-0.06,0.06,0.06,33.34,22.71,-66.21,0.00,0.00,1.00,-0.04,0.09,0.03,104.62,-1.84,-21.44
0.03,0.00,1.00,0.05,0.09,0.03,33.34,22.71,-66.21,0.00,0.00,1.00,-0.05,-0.01,0.08,104.62,-1.84,-21.44
0.03,0.01,1.00,-0.16,0.09,0.11,30.83,16.00,-59.73,0.00,0.00,1.00,-0.01,0.03,0.04,92.07,5.35,-18.39
0.03,0.00,1.00,-0.10,0.18,0.08,30.83,16.00,-59.73,0.00,0.00,1.00,-0.11,0.05,0.02,92.07,5.35,-18.39
0.03,0.00,1.00,0.05,0.08,0.06,30.83,16.00,-59.73,0.00,0.00,1.00,-0.19,0.03,-0.01,92.07,5.35,-18.39
0.03,0.00,1.00,0.03,0.11,0.01,30.83,16.00,-59.73,0.00,0.00,1.00,-0.15,-0.02,0.03,89.98,21.53,-29.05
0.03,0.00,1.00,-0.05,0.12,0.04,37.11,24.38,-56.49,0.00,0.00,1.00,-0.21,0.03,0.08,89.98,21.53,-29.05
0.03,0.00,1.00,0.00,0.16,-0.03,37.11,24.38,-56.49,0.00,0.00,1.00,0.00,0.02,0.02,89.98,21.53,-29.05
0.03,0.00,1.00,-0.06,0.10,-0.02,37.11,24.38,-56.49,0.00,0.00,1.00,-0.14,-0.04,0.05,94.16,7.15,-29.05
0.03,0.01,1.00,0.05,0.08,0.02,29.57,21.03,-37.04,0.00,0.00,1.00,-0.17,-0.01,0.03,94.16,7.15,-29.05
0.03,0.00,1.00,-0.04,0.18,0.05,29.57,21.03,-37.04,0.00,0.00,1.00,-0.12,0.02,0.06,94.16,7.15,-29.05
0.03,0.00,1.00,-0.12,0.13,-0.04,29.57,21.03,-37.04,0.00,0.00,1.00,-0.14,0.08,0.06,79.52,8.94,-21.44
0.03,0.00,1.00,-0.02,0.11,-0.02,44.66,17.68,-69.45,0.00,-0.00,1.00,-0.17,0.03,-0.04,79.52,8.94,-21.44
0.03,0.00,1.00,0.09,0.14,0.04,44.66,17.68,-69.45,0.00,0.00,1.00,-0.02,0.02,0.08,79.52,8.94,-21.44
0.03,0.00,1.00,-0.04,0.15,0.03,44.66,17.68,-69.45,0.00,0.00,1.00,-0.08,0.06,0.01,79.52,8.94,-21.44
0.03,0.00,1.00,-0.02,0.19,0.02,27.06,24.38,-69.45,0.00,0.00,1.00,-0.11,0.05,0.03,106.71,17.93,-32.09
0.03,0.00,1.00,0.03,0.14,0.07,27.06,24.38,-69.45,0.00,0.00,1.00,-0.09,0.08,0.05,106.71,17.93,-32.09
0.03,0.00,1.00,0.04,0.10,0.00,27.06,24.38,-69.45,0.00,-0.00,1.00,-0.09,0.01,-0.04,106.71,17.93,-32.09
0.03,0.01,1.00,-0.02,0.08,0.05,27.06,24.38,-69.45,0.00,-0.00,1.00,-0.14,0.13,-0.02,98.34,17.93,-16.87
0.03,0.00,1.00,0.00,0.15,-0.05,40.89,29.41,-66.21,0.00,-0.00,1.00,-0.04,0.09,0.07,98.34,17.93,-16.87
0.03,0.00,1.00,-0.08,0.14,0.02,40.89,29.41,-66.21,0.01,0.00,1.00,-0.04,0.10,0.05,98.34,17.93,-16.87
0.03,0.00,1.00,-0.05,0.18,-0.03,40.89,29.41,-66.21,0.00,0.00,1.00,-0.18,-0.05,0.02,108.80,16.14,-24.48
0.03,0.00,1.00,0.06,0.18,0.02,39.63,31.09,-75.94,0.00,0.00,1.00,-0.18,0.08,0.08,108.80,16.14,-24.48
0.03,0.00,1.00,0.02,0.12,0.09,39.63,31.09,-75.94,0.00,0.00,1.00,-0.12,0.02,-0.04,108.80,16.14,-24.48
0.03,0.00,1.00,0.00,0.08,-0.05,39.63,31.09,-75.94,0.00,0.00,1.00,-0.07,0.03,0.05,108.80,16.14,-24.48
0.03,0.00,1.00,0.03,0.18,0.02,44.66,24.38,-88.90,0.00,0.00,1.00,-0.11,0.08,-0.07,89.98,17.93,-32.09
0.03,0.00,1.00,-0.01,0.11,-0.02,44.66,24.38,-88.90,0.00,0.00,1.00,-0.12,0.06,-0.02,89.98,17.93,-32.09
0.03,0.00,1.00,0.06,0.08,-0.03,44.66,24.38,-88.90,0.00,0.00,1.00,-0.13,0.07,-0.05,89.98,17.93,-32.09
0.03,0.00,1.00,-0.04,0.10,0.08,32.09,27.74,-69.45,0.00,0.00,1.00,-0.20,0.04,0.13,87.89,16.14,-27.53
0.03,0.00,1.00,0.00,0.11,-0.01,32.09,27.74,-69.45,0.00,0.00,1.00,-0.14,-0.07,0.11,87.89,16.14,-27.53
0.03,0.01,1.00,-0.01,0.18,0.08,32.09,27.74,-69.45,0.00,0.00,1.00,-0.10,0.02,0.10,87.89,16.14,-27.53
0.03,0.00,1.00,-0.06,-0.01,-0.02,35.86,26.06,-66.21,0.00,0.00,1.00,-0.02,0.05,0.06,96.25,1.75,-21.44
0.03,0.01,1.00,-0.05,0.12,0.04,35.86,26.06,-66.21,0.00,0.00,1.00,-0.22,0.05,-0.02,96.25,1.75,-21.44
0.03,0.00,1.00,-0.04,0.13,0.04,35.86,26.06,-66.21,0.00,0.00,1.00,-0.12,-0.05,-0.05,96.25,1.75,-21.44
0.03,0.00,1.00,-0.02,0.13,-0.05,35.86,26.06,-66.21,0.00,-0.00,1.00,-0.05,0.01,-0.05,94.16,14.34,-26.00
0.03,0.00,1.00,-0.14,0.08,0.01,34.60,31.09,-56.49,0.00,0.00,1.00,-0.08,-0.03,0.02,94.16,14.34,-26.00
0.03,0.00,1.00,0.00,0.20,0.04,34.60,31.09,-56.49,0.00,0.00,1.00,-0.05,0.02,0.06,94.16,14.34,-26.00
0.03,0.00,1.00,-0.11,0.08,-0.07,34.60,31.09,-56.49,0.00,0.00,1.00,-0.12,-0.03,-0.01,104.62,23.33,-18.39
0.03,0.01,1.01,-0.08,0.18,0.06,42.14,17.68,-56.49,0.00,0.00,1.00,-0.15,0.02,0.02,104.62,23.33,-18.39
0.03,0.00,1.00,0.07,0.17,0.06,42.14,17.68,-56.49,0.00,0.00,1.00,-0.13,-0.06,0.08,104.62,23.33,-18.39
0.03,0.00,1.00,0.04,0.16,0.05,42.14,17.68,-56.49,0.00,0.00,1.00,-0.26,0.01,-0.05,102.52,-7.24,-16.87
0.03,0.01,1.00,-0.04,0.13,0.06,39.63,7.62,-56.49,0.00,0.00,1.00,-0.14,0.01,0.00,102.52,-7.24,-16.87
0.03,0.00,1.00,-0.06,0.19,0.02,39.63,7.62,-56.49,0.00,0.00,1.00,-0.11,0.08,0.03,102.52,-7.24,-16.87
0.03,0.00,1.00,0.00,0.16,-0.05,39.63,7.62,-56.49,0.00,0.00,1.00,-0.14,0.10,0.07,102.52,-7.24,-16.87
0.03,0.00,1.00,0.08,0.05,0.13,30.83,29.41,-40.28,0.01,0.00,1.00,-0.11,0.05,-0.13,87.89,19.73,-15.35
0.03,0.00,1.00,0.04,0.15,-0.01,30.83,29.41,-40.28,0.00,0.00,1.00,-0.08,0.05,0.01,87.89,19.73,-15.35
0.03,0.00,1.00,0.02,0.17,0.06,30.83,29.41,-40.28,0.00,0.00,1.00,-0.01,0.08,0.04,87.89,19.73,-15.35
0.03,0.00,1.00,0.02,0.18,0.03,30.83,29.41,-40.28,0.00,0.00,1.00,-0.21,0.11,0.03,102.52,14.34,-22.96
0.03,0.00,1.00,0.01,0.16,0.09,28.31,22.71,-59.73,0.00,0.00,1.00,-0.22,0.08,0.00,102.52,14.34,-22.96
0.03,0.00,1.00,0.08,0.19,0.11,28.31,22.71,-59.73,0.00,0.00,1.00,-0.07,0.07,-0.04,102.52,14.34,-22.96
0.03,0.00,1.00,-0.06,0.05,0.08,28.31,22.71,-59.73,0.00,0.00,1.00,-0.14,0.02,0.01,94.16,10.74,-29.05
0.03,0.00,1.01,0.09,0.09,0.00,40.89,29.41,-40.28,0.00,-0.00,1.00,-0.14,0.04,0.05,94.16,10.74,-29.05
0.03,0.00,1.00,0.02,0.00,0.05,40.89,29.41,-40.28,0.00,0.00,1.00,-0.07,-0.04,0.02,94.16,10.74,-29.05
0.03,0.00,1.00,0.00,0.20,-0.08,40.89,29.41,-40.28,0.00,0.00,1.00,-0.13,-0.03,0.08,98.34,10.74,-26.00
0.03,0.00,1.00,0.05,0.11,0.05,39.63,24.38,-24.07,0.00,0.00,1.00,-0.11,0.06,0.10,98.34,10.74,-26.00
0.03,0.01,1.00,0.03,0.16,0.04,39.63,24.38,-24.07,0.00,0.00,1.00,-0.08,0.06,0.09,98.34,10.74,-26.00
0.03,0.00,1.00,0.03,0.14,0.03,39.63,24.38,-24.07,0.00,0.00,1.00,-0.17,0.11,0.08,98.34,10.74,-26.00
0.03,0.00,1.00,0.02,0.18,-0.01,38.37,19.36,-40.28,0.00,0.00,1.00,-0.14,-0.01,0.03,98.34,28.72,-19.92
0.03,0.00,1.00,0.04,0.03,0.07,38.37,19.36,-40.28,0.00,0.00,1.00,-0.07,0.02,0.09,98.34,28.72,-19.92
0.03,0.01,1.00,-0.02,0.20,0.04,38.37,19.36,-40.28,0.00,0.00,1.00,-0.18,0.05,0.11,98.34,28.72,-19.92
0.03,0.00,1.00,-0.05,0.08,-0.06,37.11,27.74,-43.52,0.00,0.00,1.00,-0.18,0.04,0.04,92.07,16.14,-18.39
0.03,0.00,1.00,-0.08,0.05,-0.02,37.11,27.74,-43.52,0.00,0.00,1.00,-0.11,0.05,0.08,92.07,16.14,-18.39
0.03,0.00,1.00,0.05,0.08,-0.02,37.11,27.74,-43.52,0.00,0.00,1.00,-0.06,0.03,0.02,92.07,16.14,-18.39
0.03,0.00,1.01,0.02,0.09,0.00,30.83,26.06,-79.18,0.00,0.00,1.00,-0.16,0.10,-0.02,79.52,19.73,-24.48
